Semester CCYYS: 20149
Field of Study: all Fields of Study
This is a tab delimited text file. Please open in EXCEL.
The last field is a data check field. All the records should have a # sign in the last field. If not, data has been lost.
---
CCYYS	CSN	UNQ	FOS	CNBR	TPC	TITLE	CANC	INC	INST NAME	INST EID	ANCL	CLMT	SEATS TKN	12THDAY	TOT ANCL	TOT CLMT	TOT SEATS TKN	TOT 12THDAY	TYPE	MODE	PGM CODE	FLAGS	#XLISTGS	XLISTG INFO	SM-AS HM	M-SEC HM	#TL	DAYS1	FROM T1	TO T1	BLDG1	RM1	CAP1	GPC1	TL NOTES 1	DAYS2	FROM T2	TO T2	BLDG2	RM2	CAP2	GPC2	TL NOTES 2	DAYS3	FROM T3	TO T3	BLDG3	RM3	CAP3	GPC3	TL NOTES 3	STD1	STD2	STD3	STD4	STD5	STD6	STD7	STD8	STD9	STD10	STD11	STD12	STD13	STD14	STD15	STD16	STD17	STD18	SCH COMM	DEPT COMM	LUPD T	LUPD ID	DATA CHECK	
20149	111043	60185	PHR	 342C		PHYS & CHEM PRINCIPLES OF DRUG			CROYLE, M	croylema	139	135	124	124	139	135	124	124	LECTURE	FACEFACE			0				2	M	9:00 am	11:00 am	PHR	2.110	138	X		F	9:00 am	10:00 am	PHR	2.110	138	X							0													A										10/27/2014	NRNW0291	#	
20149	111044	60200	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	11	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA; 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		M	8:00 am	9:00 am	PHR	3.114A	10								0												A	A										10/27/2014	NRNW0291	#	
20149	111045	60205	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	11	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA; 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		M	8:00 am	9:00 am	PHR	3.114B	15								0												A	A										10/27/2014	NRNW0291	#	
20149	111046	60210	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	10	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA; 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		M	8:00 am	9:00 am	PHR	3.114D	10								0												A	A										10/27/2014	NRNW0291	#	
20149	111047	60215	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	11	11	11	11	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA; 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		M	8:00 am	9:00 am	PHR	5.214	24								0												A	A										10/27/2014	NRNW0291	#	
20149	111048	60230	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	11	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA; 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		T	8:00 am	9:00 am	PHR	3.114A	10								0												A	A										10/27/2014	NRNW0291	#	
20149	111049	60235	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	11	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA; 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		T	8:00 am	9:00 am	PHR	3.114B	15								0												A	A										10/27/2014	NRNW0291	#	
20149	111050	60240	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	10	11	11	11	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA; 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		T	8:00 am	9:00 am	PHR	3.114D	10								0												A	A										10/27/2014	NRNW0291	#	
20149	111051	60245	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	10	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS); 60245 PHR  242DA;		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		T	8:00 am	9:00 am	PHR	5.214	24								0												A	A										10/27/2014	NRNW0291	#	
20149	111052	60190	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	11	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60190 PHR  242DA; 60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		M	8:00 am	9:00 am	PHR	2.208	30								0												A	A										10/27/2014	NRNW0291	#	
20149	111053	60195	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	10	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60195 PHR  242DA; 60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60220 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		M	8:00 am	9:00 am	PHR	3.110	32								0												A	A										10/27/2014	NRNW0291	#	
20149	111054	60220	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	10	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60220 PHR  242DA; 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60225 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		T	8:00 am	9:00 am	PHR	2.208	30								0												A	A										10/27/2014	NRNW0291	#	
20149	111055	60225	PHR	 242DA		INTRODUCTION TO PATIENT CARE			TEMPLE, H	holli	10	10	10	10	126	122	122	122	LECTURE	FACEFACE			11	60200 PHR  242DA (MS); 60205 PHR  242DA (MS); 60210 PHR  242DA (MS); 60215 PHR  242DA (MS); 60225 PHR  242DA; 60230 PHR  242DA (MS); 60235 PHR  242DA (MS); 60240 PHR  242DA (MS); 60245 PHR  242DA (MS); 60190 PHR  242DA (MS); 60195 PHR  242DA (MS); 60220 PHR  242DA (MS);		60225	2	TTH	11:00 am	12:00 noon	PHR	2.110	138	X		T	8:00 am	9:00 am	PHR	3.110	32								0												A	A										10/27/2014	NRNW0291	#	
20149	111056	60290	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60250 PHR  142H (RS); 60290 PHR  142H; 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111057	60250	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60250 PHR  142H; 60290 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111058	60325	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60325 PHR  142H; 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111059	60260	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60260 PHR  142H; 60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111060	60305	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60305 PHR  142H; 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111061	60295	PHR	 142H		PROFESNL DEVEL CONVOCATION I			MCINTYRE, W	wm227	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60295 PHR  142H; 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111062	60300	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60300 PHR  142H; 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111063	60350	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	4	4	4	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60350 PHR  142H; 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111064	60345	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	4	4	4	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60345 PHR  142H; 60350 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111065	60275	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60275 PHR  142H; 60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111066	60265	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60265 PHR  142H; 60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111067	60355	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	4	4	4	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H; 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111068	60375	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	4	4	4	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS); 60375 PHR  142H;			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111069	60370	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	4	4	4	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60370 PHR  142H; 60375 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111070	60285	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60285 PHR  142H; 60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111071	60280	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60280 PHR  142H; 60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60360 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111072	60360	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	4	4	4	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60360 PHR  142H; 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60330 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
20149	111073	60330	PHR	 142H		PROFESNL DEVEL CONVOCATION I			GINSBURG, D	dbg323	5	5	5	5	126	120	122	122	LECTURE	FACEFACE			25	60290 PHR  142H (RS); 60250 PHR  142H (RS); 60325 PHR  142H (RS); 60260 PHR  142H (RS); 60305 PHR  142H (RS); 60295 PHR  142H (RS); 60300 PHR  142H (RS); 60330 PHR  142H; 60350 PHR  142H (RS); 60345 PHR  142H (RS); 60275 PHR  142H (RS); 60265 PHR  142H (RS); 60355 PHR  142H (RS); 60375 PHR  142H (RS); 60370 PHR  142H (RS); 60285 PHR  142H (RS); 60280 PHR  142H (RS); 60360 PHR  142H (RS); 60310 PHR  142H (RS); 60255 PHR  142H (RS); 60320 PHR  142H (RS); 60365 PHR  142H (RS); 60270 PHR  142H (RS); 60315 PHR  142H (RS); 60340 PHR  142H (RS); 60335 PHR  142H (RS);			1	F	12:00 noon	1:00 pm	PHR	3.106	136								0								0												A	A										10/27/2014	NRNW0291	#	
